Suspended Neck Flexion|Neck|Sternocleidomastoid|Suspended|Place belt or strap around end of suspension trainer. Face away from suspension trainer with belt in hand. Place belt around head above ears and clamp belt snugly around head by tightly gripping ends close to back of mid-head. Step forward until suspension trainer is taut. Lean forward at angle against support of belt and suspension trainer by stepping back slightly while keeping head and body straight.Increase angle of body by bowing head until chin touches upper chest. Lower angle of body by raising head. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Chest Dip|Chest|Pectoralis Major, Sternal|Lever (selectorized)|If possible, place handles inPush lever down by straightening arms. Return lever up with elbows flaring out until chest is slightly stretched. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Incline Row (plate loaded)|Back|Trapezius, Middle|Lever (plate loaded)|Lie chest on inclined platform and grasp lever handles with overhand grip.Pull lever up as high as possible. Return until arms are extended and shoulders are stretched downward. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Alternating Preacher Curl (arms high, plate loaded)|Brachialis|Brachialis|Lever (plate loaded)|Sit on curl machine. Grasp lever handles with underhand grip. Align elbows at same pivot point as fulcrum of lever while placing back of arms up on pads.Pull one lever handle toward shoulder. Return handle until arm is fully extended. Repeat with opposite arm. Continue alternating movement between arms.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Vertical Leg-Hip Raise|Abs|Rectus Abdominis|Leg-Hip Raises|Place weight between ankles or use no weight. Position forearms on padded parallel bars with hands on handles and back on vertical pad.Raise legs by flexing hips and knees until hips are fully flexed. Continue to raise knees toward shoulders by flexing waist, raising hips from back board. Return until waist, hips, and knees are extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Concentration Curl|Brachialis|Brachialis|Cable|Facing low pulley cable, sit on seat or bench with legs apart to each side. Grasp stirrup attachment. Place upper arm against inner thigh.Pull stirrup to front of shoulder until elbow is completely flexed. Lower stirrup until arm is fully extended. Repeat. Continue with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Machine-assisted Pull-up|Lats|Latissimus Dorsi|Assisted (machine)|Step up and grasp bar with wide overhand grip. Kneel on padded platform and lower body down with arm extended.Pull body up until neck reaches height of hands. Lower body until arms and shoulders are fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Kneeling Hip Flexor Stretch|Hip Flexors|Iliopsoas|Stretch|Lunge forward with knee on padded mat. Position foot beyond forward knee. Place hands on knee.Straighten hip of rear leg by pushing hips forward. Hold stretch. Repeat with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Seated Hamstring Stretch (Chair)|Hamstrings|Quadriceps|Stretch|Sit on edge of chair or exercise ball. Position heels on floor with knees straight.Reach toward toes or bring torso toward legs. Hold stretch.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Neck Flexion|Neck|Sternocleidomastoid|Weighted|Place folded towel on weight plate. Lie supine perpendicular on bench with low back and hips extending off and feet on floor. Place weight and towel on forehead. Place plates on forehead with towel placed in between for comfort.Move head up by flexing neck until chin touches upper chest. Return by hyperextending neck and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Straight-back Stiff-leg Deadlift|Glute|Gluteus Maximus|Cable|Stand between two very low pulleys with shoulder width or narrower stance. Squat down and grasp stirrup attachments to each side. Stand upright with arms straight down to sides.With back straight, bow forward by bending hips and bend knees slightly during descent. Raise torso by extending hips while gradually extending knees until standing upright. Pull shoulders back slightly if rounded. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Side Lying Infraspinatus Stretch|External Rotators|Infraspinatus|Stretch|Lie supine on mat or floor with knees bent approximately 90 degrees. Position hand under side of waist, palm down.Allow legs and hips to fall to side of positioned arm. Hold stretch. Repeat on opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Lying Straight Leg Raise|Hip Flexors|Iliopsoas|Cable|Attach cable ankle straps to both ankles, then attach ankle straps to cable. Lie supine on floor, mat, or bench back far enough so cable is taut. Grasp support behind head.With knees straight, raise legs by flexing hips until thighs are just past perpendicular to torso or before hips raise off of mat. Return until hips are extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Seated Rear Lateral Raise|Rear Delt|Latissimus Dorsi|Cable|Sit at edge of bench with feet of floor ahead of knees. Rest torso on thighs. Reach under legs and grasp stirrup cable attachments, right hand holding left stirrup, left hand holding right stirrup.Pull stirrups out to sides until elbows are shoulder height. Maintain upper arms perpendicular to torso and fixed elbow position (10° to 30° angle) throughout exercise. Lower until arms contact sides of legs. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Front Lateral Raise|Supraspinatus|Supraspinatus|Dumbbell|Grasp dumbbell and position in front of thigh with arm straight. Turn pinkie finger side outward.Raise arms to side, slightly to front until shoulder height or slightly higher. Lower and repeat. Continue with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Seated Rear Delt Row (plate loaded)|Rear Delt|latissimus dorsi|Lever (plate loaded)|Place seat at low position. Sit on seat with chest against pad and grasp upper handles.Pull lever with elbows up out to sides until upper arms are just beyond parallel, keeping upper arm horizontal, perpendicular to torso. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Incline Crunch (arms crossed)|Abs|Rectus Abdominis|Crunch|Hook feet under foot brace and lie supine on incline board with hips bent. Hold plate on chest with both hands or use no weight.Flex waist to raise upper torso from bench. Keep low back on bench and raise torso up as high as possible. Return until back of shoulders contact padded incline board. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
45° Hyperextension (hands behind hips)|Low Back|Erector Spinae|Bodyweight|Raise upper body until hips and waist are extended. Lower body by bending hips and waist until mild stretch is felt or torso is approximately perpendicular to legs. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled Lying Calf Press (plate loaded)|Calf|Gastrocnemius|Sled|Position sled away from platform. Lie supine on sled with shoulders against pad and place feet on platform. Grasp handles to sides and straighten knees. Place toes and balls of feet on lower portion of platform with heels and arches extending off.Push sled away from platform by extending ankles as far as possible. Return by bending ankles until calves are stretched. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sit-up (arms crossed)|Abs|Rectus Abdominis|Sit-ups|Hook feet under foot brace or secure low overhang. Lie supine on mat or bench with hips bent. Cross arms and place hands in front of shoulders.Raise torso from mat or bench by bending waist and hips. Raise crossed arms over knees at top. Return until back of shoulders contact mat or bench. Repeat.If upper back does not come completely down at end of movement, abdominal muscles may only be|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Inverted Biceps Row (high bar)|Biceps|Biceps Brachii|Body Weight|Stand facing arms length away from waist to head height horizontal bar. Grasp bar with shoulder width underhand grip. Position body under bar with legs, hips and spine straight. Arms should be straight, approximately perpendicular to body. Heels should make contact with floor with feet about perpendicular to legs.Keeping body straight, pull body up to bar. Return until arms are extended and shoulders are stretched forward. Repeat.Bar height can be adjusted to vary resistance. See|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Bent-over Lunging Hip Flexor Stretch|Hip Flexors|Iliopsoas|Stretch|Kneel down and position one leg extended behind. Balancing with hands positioned on floor to sides. Rear knee is extended off floor. Body weight is supported on both forefeet.Straighten hip of rear leg by pushing hips down and forward. Hold stretch. Repeat with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Single Arm Wrist Extensor Stretch|Wrist Extensors|Brachioradialis|Stretch|With palm facing downward, pull wrist and fingers downward toward forearm.Extend or straighten elbow. Hold stretch. Repeat with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Bent-over Pullover|Lats|Latissimus Dorsi|Cable|Face high pulley and grasp revolving cable attachment with arm slightly bent. Place one foot slightly back and bend over at hip until shoulder is fully flexed (upper arms at sides of head).With elbows fixed approximately 30°, pull cable attachment down until upper arms are to sides. Return attachment overhead. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Pushdown|Triceps|Triceps Brachii|Cable|Face high pulley and grasp cable attachment with narrow overhand grip. Position elbows to side.Extend arms down. Return until forearm is close to upper arm. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Alternating Preacher Curl (arms high)|Brachialis|Brachialis|Lever (selectorized)|Sit on curl machine. Grasp lever handles with underhand grip. Align elbows at same pivot point as fulcrum of lever while placing back of arms up on pads.Pull one lever handle toward shoulder. Return handle until arm is fully extended. Repeat with opposite arm. Continue alternating movement between arms.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Band-assisted Chin-up|Lats|Latissimus Dorsi|Band-assisted|Grab each side of hanging exercise band with both hands. Stretch exercise band down and step onto bottom inside of band with one foot. Stretch band down further by extending leg straight down. Reach up and grasp bar with underhand shoulder width grip while keeping banded leg straight.Pull body up until elbows are to sides. Lower body until arms and shoulders are fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Barbell Side Bend (plate loaded)|Obliques|Obliques|Lever (plate loaded)|Stand with side to bar mid-thigh height. Grasp bar and disengage.Bend waist to opposite side of bar. Lower weight by bending toward side with bar and repeat. Continue with opposite side facing opposite direction.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Doorway Modified Chest Stretch|Pectoralis Minor|Pectoralis Minor|for|Stand at end of wall or in doorway facing perpendicular to wall. Place front of shoulder and inside of bent arm on surface of wall. Position bent elbow around same height of shoulder. Position both feet back behind original stance.Lean into wall allowing shoulder to be pushed back. Turn body away from positioned arm. Hold stretch. Repeat with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Hammer Curl|Brachioradialis|Brachioradialis|Dumbbell|Position two dumbbells to sides, palms facing in, arms straight.With elbows to sides, raise one dumbbell until forearm is vertical and thumb faces shoulder. Lower to original position and repeat with alternative arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Front Neck Bridge|Neck|Sternocleidomastoid|Body Weight|Kneel on all fours on well cushioned mat. Place head on mat between hands. Rise and straighten knees. Fold hands behind low back or hips.Roll back onto forehead until nose touches mat. Roll forward onto top of head until chin touches upper chest. Repeat.Exercise involves neck flexors as well as neck extensors. See|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Hyperextension|Hamstrings|Splenius|Weighted|Position thighs prone on large pad and lower leg under padded bar. Hold weight to chest or behind neck.Raise upper body until hips and waist are fully extended. Lower body by bending hips and waist until fully flexed. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Alternating Seated Leg Press (plate loaded)|Glute|Gluteus Maximus|Leg Presses|Sit on machine with back on padded support. Place feet on slightly high on platform. Grasp handles to sides.Push one platform away by extending knee and hip. Return to original position. Repeat with opposite leg. Continue by alternating between sides.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Lateral Neck Flexion|Neck|Sternocleidomastoid|Weighted|Place folded towel on weight plate. Lie on bench on side with knees and hips bent and arm hanging over edge. Position weight and towel on side of upper head. Hold weight on side of head with hand of upper arm. Place hand of lower arm on floor for support.Move head up to side by laterally flexing neck. Lower head to opposite side and repeat. Lie on other side and continue.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Single Leg Lying Leg Press (custom - plate loaded)|Quads|Quadriceps|Leg Presses|Lie supine on padded platform. Place hands on bars above head or to sides. Place one foot on platform and other foot on floor below platform.Push platform away by extending hip and knee. Return by bending leg until knee or hip is just short of complete flexion. Repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Lateral Raise|Side Delt|Deltoid, Lateral|Lever (selectorized)|Sit in machine. Situate bent arms between padded lever and sides of body. Grasp handles if available.Raise arms to sides until upper arms are horizontal. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Standing Hip Extension (with abdominal pad)|Glute|Gluteus Maximus|Hip Extensions|Stand on platform so front of hips are against edge of abdominal pad. Position flexed leg over padded roller while standing on other leg. Grasp handles with both hands.Extend lever back by extending hip and straightening leg. Return by flexing hip and knee. Repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Seated Shoulder External Rotation|External Rotators|Infraspinatus|Cable|Sit with side to low pulley. Grasp dumbbell cable attachment with far arm. Position elbow against side and forearm across belly.Pull cable attachment away from body by externally rotating shoulder. Return and repeat. Turn around and continue with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled 45° Reverse Calf Press|Shin|Tibialis Anterior|Sled|Sit on seat with back on padded support. Place feet very high on platform, grasp handles to sides, and extend knees.Pull forefoot back toward body as far as possible while pushing platform with heels. Return feet down to platform and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Machine-assisted Chin-up|Lats|Latissimus Dorsi|Assisted (machine)|Step up and grasp bar with underhand shoulder width grip. Kneel onto platform or step onto bar.Pull body up until elbows are to sides. Lower body until arms and shoulders are fully extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Seated Single Leg Adductor Magnus Stretch|Adductor Magnus|Adductor Magnus, ischial fibers|Stretch|Sit on floor or mat and place outside of flexed leg on floor. Over that leg, position opposite leg with foot flat on floor and back of heel against shin.Bent torso forward. Hold stretch.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Alternating Lying Hip Extension|Glute|Gluteus Maximus|Hip Extensions|Lie on bench with knees legs over pads. Align hip joints with lever fulcrum. Strap hips down with belt. Extend both hips with feet toward floor.Raise one knee by flexing hip. Return to original position by extending hip. Repeat with opposite leg, alternating between sides.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Lying Leg Curl (plate loaded)|Hamstrings|Hamstrings|Lever (plate loaded)|Facing bench, stand between bench and lever pads. Lie prone on bench with knees just beyond edge of bench and lower legs under lever pads. Grasp handles.Raise lever pad to back of thighs by flexing knees. Lower lever pads until knees are straight. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Lying Hip Internal Rotation|Abductors|Gluteus Medius|Cable|Attach cable ankle cuff to ankle, furthest low pulley. Step near foot over cable and lie prone perpendicular to cable. Bend knee 90° so attached ankle crosses over resting straight leg nearest pulley. Adjust positioning of legs slightly away from cable pulley so slight stretch is felt in hip.Keeping knee of attached leg bent approximately 90°, pull cable attachment away from pulley by rotating hip as far as possible. Return leg to original position toward pulley and repeat. Place ankle cuff on opposite leg and continue lying opposite direction.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Incline Leg Raise|Hip Flexors|Iliopsoas|Leg Raises|Lie supine on incline board with torso elevated. Grasp feet hooks or sides of board for support.Raise legs by flexing hips and knees until hips are completely flexed. Return until hips and knees are extended. Repeat.Rectus Abdominis and Obliques only|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
V-up|Abs|Rectus Abdominis|Body Weight|Sit on floor or mat. Lie supine with hands on floor over head.Simultaneously raise straight legs and torso. Reach toward raised feet. Return to starting position. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Squat|Quads|Quadriceps|Body Weight|Stand with arms extended forward.Squat down by bending hips back while allowing knees to bend forward, keeping back straight and knees pointed same direction as feet. Descend until thighs are just past parallel to floor. Squat up by extending knees and hips until legs are straight. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Sled Single Leg Lying Leg Press|Glute|Gluteus Maximus|Leg Presses|Lie supine on platform with shoulders against pad. Place foot slightly high on platform. Position other leg with lower leg parallel to platform.Push platform by extending knee and hip until knee is straight. Return by bending hip and knee of supporting leg until knee is just short of complete flexion or until hip is completely flexed. Repeat. Continue with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Walking Ankle Grab|Glute|Gluteus Maximus|Dynamic Stretch|Stand on one foot. Grasp foot with both hands by raising inside of foot upward with knee pointing outward; opposite hand grasps heal and near hand grasps shin, just above ankle.Pull foot and lower leg upward until stretch is felt in hip. Release and step forward with stretched leg. Repeat with opposite leg. Continue by alternating stretch and step between each leg until specific distance is covered or desired number of repetitions have been completed.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Bent-over Triceps Extension (with rope attachment)|Triceps|Triceps Brachii|Cable|Grasp rope attachment from medium-high pulley. Turn body away from pulley apparatus and position turned rope attachment behind neck. Bend over downward with rope attachment positioned behind neck gripped at each side. Lunge forward with one leg. Allow elbows to be pulled back under cable resistance.Extend forearms forward until elbows are straight. Allow cable bar to return back over neck. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Alternating Side Lunge|Quads|hip adductors|Dumbbell|Stand with dumbbells grasped to sides.Lunge to one side with first leg. Position closest dumbbell behind thigh and opposite dumbbell to front. Land on heel, then forefoot. Lower body by flexing knee and hip of lead leg, keeping knee pointed same direction of foot. Return to original standing position by forcibly extending hip and knee of lead leg. Repeat by alternating lunge with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Wheel Rollout|Hip Flexors|Iliopsoas|Wheel|Kneel on floor or mat. Grasp handles on wheel to each side with overhand grip. Position wheel near front of knees and lean over wheel with arms extended downward, supporting upper body.With arms straight, roll wheel out as far as possible. Lower body gently to floor extending arms forward. Raise body back up by flexing hips and pulling arms back to original position. Return until hips are extended. Repeat.Keep elbows straight or nearly straight throughout exercise. Also known as Wheel Kneeling Rollout. Rectus Abdominis and Obliques practically contract|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Pushdown (with rope attachment)|Triceps|Triceps Brachii|Cable|Face high pulley and grasp rope attachment with clinched hands side by side (palms in). Position elbows to side.Extend arms down. Turn palms down at bottom. Return until forearm is close to upper arm and hands are in original position. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable One Arm Pushdown|Triceps|Triceps Brachii|Cable|Grasp dumbbell cable attachment with underhand grip. Position elbow to side.Extend arm down. Return until forearm is close to upper arm. Repeat. Continue with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Cable Twist (up down)|Obliques|Obliques|Cable|Grasp stirrup from shoulder height cable pulley. Turn to one side, away from pulley until near arm is extended straight. Position feet wide apart with furthest foot away from pulley and nearest foot close to pulley. Point both feet away from pulley. Raise heel of nearest foot off floor. Place far hand over other hand or interlace fingers.Keeping arms straight, pull stirrup diagonally downward around shoulders by rotating torso and gradually lowering arms downward until cable is just above shoulder. Gradually bend knees as stirrup makes its way around body and approaches bottom. Return to original position and repeat. Continue with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Lying Leg Raise|Hip Flexors|Iliopsoas|Weighted|Sit on end of bench. Place weight between feet. Lie supine on bench. Grasp bench on each side behind head for support.Raise legs by flexing hips and knees until hips are completely flexed. Return until hips and knees are extended. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lying Twist|Obliques|Obliques|Body Weight|Lie on back on floor or mat with arms extended out to sides. Raise legs upward with knees slightly bent.Lower legs to one side until side of thigh is on floor. Raise and lower legs to opposite side. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Seated Bent Leg Oblique Stretch|Obliques|Obliques|Stretch|Sit on floor or mat. Lean back slightly and place arms behind body with hands on floor for support. Bend knees and hips and place feet flat on floor.Bring both knees and hip to one side. Hold stretch. Repeat with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Dumbbell Shoulder Internal Rotation (on bench)|Internal Rotators|Subscapularis|Dumbbell|Hold dumbbell in one hand. Lie on bench close to edge on side with dumbbell in hand. Position elbow on edge of bench against side of body with elbow bent approximately 90°. Position legs on bench for support.Maintaining 90° bend in elbow, lower dumbbell away from body until slight stretch is felt in shoulder. Lift dumbbell toward body by internally rotating shoulder until forearm is across belly. Continue with opposite arm.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Seated Biceps Stretch|Biceps|Biceps Brachii|Stretch|Sit on floor or mat. Lean back and place hands flat on floor close together behind body with fingers positioned away from body.Scoot hips forward away from hands. Hold stretch.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Alternating Lying Leg Curl (plate loaded)|Hamstrings|Hamstrings|Lever (plate loaded)|Facing bench, stand between bench and lever pads. Lie prone on bench with knees just beyond edge of bench and lower legs under lever pads. Grasp handles.Raise one lever pad to back of thigh by flexing knee. Lower lever pad until knee is straight. Raise and lower other leg pad. Continue by alternating legs.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Barbell Side Split Squat|Quads|hip adductors|Barbell|Place barbell on back of shoulders and grasp bar on each side. Stand with feet wide apart; foot of lead leg angled out to side.Lower body toward side of angled foot by bending knee and hip of lead leg while keeping opposite leg only slightly bent. Return to original standing position by extending hip and knee of lead leg. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Towel Straight Leg Calf Stretch|Calf|Gastrocnemius|Stretch|Sit of floor or mat and place towel or band under foot. With both ends of towel or band in each hand, straighten leg with towel under foot.Pull towel and hold stretch. Repeat with opposite leg.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Reverse Hyper-extension (on stability ball)|Glute|Gluteus Maximus|Body Weight|Lay prone with waist on stability ball. Grasp secure anchor or bar near floor. Feet should be above floor with legs straight.Holding firmly on anchor, extend legs upward by lifting and straightening leg as high as possible. Lower legs to original position with thighs close to stability ball. Repeat.Since knee is initially bent significantly, hamstrings are not significantly involved. Also see|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Shoulder Press (parallel grip)|Front Delt|Deltoid, Anterior|Lever (selectorized)|Sit on seat and grasp parallel bar grips in front of shoulders on each side.Press lever upward until arms are extended overhead. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Trap Bar Shrug|Traps|Trapezius, Upper|Barbell|Step into trap barbell and stand holding handles of trap bar to sides.Elevate shoulders as high as possible. Lower and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Side Plank|Obliques|Obliques|Isometric|Lie on side on mat. Place forearm on mat under shoulder perpendicular to body. Place upper leg directly on top of lower leg and straighten knees and hips.Raise body upward by straightening waist so body is ridged. Hold position. Repeat with opposite side.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Squat (plate loaded)|Quads|Quadriceps|Lever (plate loaded)|Squat down to place shoulders under padded lever. Place feet shoulder width apart directly under shoulders. Extend knees and hips until legs are straight. Release support lever.Lower lever by bending hips back while allowing knees to bend forward, keeping back straight and knees pointed same direction as feet. Descend until thighs are just past parallel to floor. Lift lever up by extending knees and hips until legs are straight. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Alternating Leg Extension|Quads|Quadriceps|Lever (selectorized)|Sit on apparatus with back against padded back support. Place front of lower legs under padded lever. Position knee articulation at same axis as lever fulcrum. Grasp handles to sides for support.Move lever forward and upward by extending one knee until leg is straight. Lower to original position. Repeat with opposite leg. Continue to alternate between sides.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Lying Rear Lateral Raise (plate loaded)|Rear Delt|Deltoid, Posterior|Lever (plate loaded)|Lie on machine with chest against padding. Position arms between padded lever arms with elbows below shoulders.Pull arms up until elbows are beyond back. Return and repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Lying Leg Press (custom - plate loaded)|Glute|Gluteus Maximus|Leg Presses|Lie supine on padded platform. Place hands on bars above head or to sides. Place feet flat on lever platform with hips and knees bent.Push lever platform by extending hips and knees until knees are straight. Lower lever platform by flexing hips and knees until knees are just short of complete flexion. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Lever Forward Angled Calf Raise|Calf|Gastrocnemius|Lever (selectorized)|Place shoulders under padded lever. Position toes and balls of feet on top of calf block with arches and heels extending off. Grasp handles or sides of padded lever. Stand erect by extending hips and knees.Raise heels by extending ankles as high as possible. Lower heels by bending ankles until calves are stretched. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Crunch|Abs|Rectus Abdominis|Body Weight|Lie supine on mat with lower legs on bench. Place hands behind neck or head.Flex waist to raise upper torso from mat. Keep low back on mat and raise torso up as high as possible. Return until back of shoulders contact mat. Repeat.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Suspended Straight Hip Leg Curl|Hamstrings|Hamstrings|Suspended|Sit on floor facing suspension trainer loops in low position. Grasp bottom of loops, then lay supine. Raise legs and place heels in loops with soles contacting handles. Extend legs out and place arms on floor off to sides. Straighten low back, knees, and hips, raising back and hips off of floor.Bend knees, pulling heels toward rear end while keeping hips and low back straight. Raise up until lower legs are vertical or fully flexed. Lower body to original position by straightening knees, maintaining straight hip position. Repeat.Keep hips straight throughout movement. With hips fully extended, Hamstrings enterThis exercise can be performed on TRXⓇ style suspension trainer. Exercise can also be performed|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
Weighted Incline Twisting Sit-up (arms crossed)|Obliques|Obliques|Twisting Sit-ups|Hook feet under foot brace and lie supine on incline board with hips and knees bent. Hold plate on chest with both hands or use no weight.Flex and twist waist to one direction while raising torso from bench by bending hips. Return until back of shoulders contact padded incline board. Repeat to opposite side alternating twists.|Basic|https://www.rocketdogrescue.org/wp-content/uploads/2016/08/dog-working-out.jpg|False
